"player_id","age","pace","shooting","passing","dribbling","defending","physic"
"72593","30","60","25","27","31","64","66"
"74641","23","72","41","53","55","55","59"
"272529","19","83","59","52","67","25","44"
"77201","20","62","42","60","63","58","67"
"213649","29","63","59","60","64","44","60"
"236689","27","56","50","60","66","57","60"
"237969","25","50","41","50","43","60","71"
"266898","21","65","39","52","56","59","63"
"71826","20","63","49","58","61","58","59"
"268434","20","68","61","50","58","23","66"
"240786","24","84","55","50","62","57","68"
"74643","21","65","36","54","53","57","66"
"75923","28","68","61","43","59","22","66"
"235155","28","62","57","50","63","25","62"
"238995","23","53","61","55","57","47","73"
"241299","28","61","24","36","34","64","76"
"248723","24","59","60","60","60","56","64"
"73364","20","69","56","60","64","48","66"
"243092","26","77","42","48","60","57","71"
"243860","24","67","30","42","50","61","69"
"75157","21","70","63","58","61","28","51"
"273813","23","75","57","56","62","44","56"
"277653","19","62","53","60","61","54","49"
"229269","27","65","56","62","62","55","63"
"236437","25","68","58","56","64","48","58"
"245653","28","60","60","46","60","18","65"
"73368","19","67","45","59","60","60","57"
"276120","21","63","31","49","54","59","67"
"255896","22","57","43","57","60","60","62"
"257176","22","63","58","59","65","34","56"
"262297","21","54","39","54","60","61","57"
"74137","20","72","46","57","62","54","59"
"270745","19","57","38","54","58","61","63"
"237977","29","78","53","49","63","38","64"
"258969","23","63","54","59","63","57","62"
"268443","19","72","50","60","67","48","54"
"260507","26","65","57","57","62","56","67"
"72860","21","67","49","58","64","57","54"
"270748","22","71","34","50","60","57","66"
"271772","22","72","41","60","63","59","72"
"274844","19","71","57","55","64","53","55"
"230812","26","81","59","59","65","54","67"
"70301","23","69","60","46","62","21","53"
"268445","20","59","37","48","52","59","66"
"76445","18","73","60","46","56","20","61"
"222365","28","70","57","59","58","55","60"
"261277","26","72","49","52","58","56","70"
"221854","31","78","52","59","61","52","67"
"255902","22","55","50","51","55","60","65"
"73119","22","61","58","61","64","24","59"
"186783","36","65","60","61","65","53","58"
"75680","21","71","39","51","56","60","60"
"221856","31","65","61","59","61","57","69"
"241312","27","77","57","56","60","34","71"
"72097","20","63","26","37","46","60","65"
"74145","16","73","57","60","62","45","52"
"233377","26","67","52","57","61","58","69"
"241825","23","67","44","58","67","58","55"
"190625","33","50","51","55","60","58","58"
"261537","31","62","62","57","63","29","51"
"276642","19","67","62","41","56","21","59"
"277154","20","67","40","51","54","59","58"
"242082","26","73","45","43","44","60","73"
"257698","21","63","28","45","46","61","67"
"264099","23","72","31","47","57","59","69"
"71331","21","60","57","61","61","41","59"
"73123","21","65","51","55","58","56","60"
"224675","29","67","53","57","59","58","73"
"237731","25","70","60","58","61","35","55"
"268452","21","72","56","59","64","53","60"
"72100","19","59","35","54","62","54","65"
"73636","18","84","60","45","64","18","52"
"70565","20","62","60","61","62","26","62"
"211621","33","60","60","70","57","28","66"
"236197","28","36","68","36","47","30","63"
"248741","23","60","61","59","63","26","60"
"271270","19","66","49","61","62","44","54"
"257958","32","62","58","58","63","21","61"
"258214","23","73","48","60","62","57","62"
"202663","31","72","55","59","65","30","54"
"211623","29","72","56","57","62","29","56"
"239783","25","70","61","48","61","23","66"
"73896","17","75","52","57","62","57","61"
"262569","21","62","58","60","65","51","61"
"76713","21","61","40","55","58","59","64"
"277673","20","73","58","52","60","28","71"
"73130","26","65","44","58","56","59","57"
"76202","19","66","56","55","64","32","60"
"275882","23","73","46","56","61","54","62"
"73644","21","64","55","56","61","54","59"
"76460","16","78","42","49","59","56","54"
"245164","27","65","59","57","57","30","64"
"201901","31","69","60","60","62","57","70"
"271533","22","80","59","47","64","27","67"
"278701","19","64","29","45","52","62","61"
"213677","28","61","61","58","61","43","61"
"256685","23","82","57","56","64","30","59"
"74414","18","67","55","59","62","37","51"
"213678","28","62","58","58","62","46","60"
"74927","18","61","43","57","59","58","58"
"272303","20","84","60","50","66","36","57"
"277167","20","66","61","53","62","17","53"
"255919","26","61","61","55","57","20","63"
"73136","22","65","30","53","51","61","65"
"275632","23","63","45","51","52","66","60"
"242352","27","67","55","58","66","47","57"
"270513","24","63","58","47","54","27","73"
"278193","18","67","36","52","58","58","59"
"277682","21","72","53","61","59","45","55"
"232114","27","54","38","46","55","60","73"
"248498","23","71","53","54","71","29","41"
"74419","21","67","52","61","62","53","66"
"276659","24","65","50","62","55","54","61"
"279219","21","59","31","48","50","63","56"
"256435","21","67","46","51","55","59","72"
"260275","27","71","37","52","57","57","58"
"209332","30","61","59","60","59","40","61"
"279220","21","56","61","45","57","34","75"
"269237","21","70","60","56","63","58","64"
"74165","21","62","58","58","66","23","59"
"278965","19","64","60","58","63","18","59"
"260533","20","72","40","54","59","55","66"
"213686","29","69","35","53","59","55","67"
"74167","19","62","58","61","63","38","56"
"253111","23","59","44","54","56","59","71"
"256439","22","73","48","55","60","56","64"
"71352","18","62","60","59","62","34","58"
"205752","31","81","56","57","62","49","48"
"77496","21","62","34","51","44","62","64"
"232888","29","69","35","52","57","58","64"
"264633","18","82","52","54","68","23","37"
"70585","25","67","58","52","67","24","33"
"272825","22","81","39","44","57","60","59"
"255417","23","78","56","49","64","40","57"
"257209","22","65","58","56","63","42","53"
"263098","22","71","50","58","66","51","61"
"73914","23","63","61","47","56","20","64"
"76474","24","64","57","55","62","36","56"
"273082","19","78","60","43","55","37","69"
"276666","19","69","57","54","65","25","42"
"277434","22","72","49","58","57","54","62"
"259514","23","69","59","44","56","19","62"
"73147","23","65","60","51","58","22","58"
"76731","19","61","63","63","61","45","54"
"277947","18","67","48","63","65","60","53"
"251323","22","74","47","53","59","55","64"
"78268","17","76","61","45","59","23","55"
"234940","27","68","40","48","52","59","69"
"276413","22","62","62","58","64","27","63"
"224701","31","70","35","55","60","56","72"
"241341","27","71","45","58","61","58","69"
"262590","22","68","56","54","63","22","46"
"76734","18","65","30","42","38","60","68"
"230590","25","70","54","60","61","56","64"
"263359","21","67","58","48","65","23","62"
"73663","26","77","58","56","60","26","69"
"231615","26","80","50","55","60","55","66"
"237503","25","78","50","58","66","57","58"
"262079","20","65","36","48","52","61","66"
"72128","16","69","24","51","61","55","54"
"278464","19","67","55","59","64","56","69"
"76225","19","60","24","34","44","64","66"
"244673","23","65","57","61","63","53","58"
"269251","20","64","63","62","61","32","62"
"73411","22","67","47","49","55","60","68"
"240323","25","68","58","62","63","54","63"
"241091","25","64","64","60","59","32","64"
"278724","19","70","32","48","56","56","61"
"264645","21","60","62","60","62","27","59"
"251590","22","72","45","54","59","56","67"
"70087","20","69","51","55","58","55","59"
"212167","27","83","55","56","64","31","53"
"212680","29","77","55","57","64","39","44"
"232648","27","67","35","53","56","60","68"
"240328","28","71","49","55","59","54","60"
"73417","23","66","60","59","61","40","60"
"74953","21","69","39","51","57","56","60"
"74698","19","71","62","45","63","24","45"
"268747","21","54","63","42","55","27","70"
"78540","18","68","61","58","66","35","49"
"230860","27","60","52","59","63","59","64"
"229325","27","60","59","60","61","35","60"
"77262","25","62","37","51","54","62","50"
"273870","24","85","54","50","64","56","59"
"276686","26","60","60","62","60","48","60"
"279502","20","62","51","56","55","58","68"
"219854","30","62","55","62","62","34","60"
"225998","28","65","60","61","63","56","64"
"251598","23","69","53","58","63","46","56"
"279759","20","64","62","58","63","28","48"
"257487","25","47","31","44","44","57","79"
"72912","19","67","31","49","50","59","64"
"74192","18","64","63","47","57","24","49"
"74705","20","68","62","54","63","22","60"
"77009","25","60","63","37","60","18","65"
"277969","19","76","25","45","60","61","62"
"220881","28","63","60","55","61","39","65"
"261329","27","62","51","59","60","61","62"
"71634","18","75","43","56","63","52","58"
"73426","19","68","56","57","63","34","55"
"73682","20","62","57","53","64","23","60"
"74706","19","63","64","52","65","34","52"
"77266","21","64","45","60","63","36","45"
"273619","20","71","60","48","60","26","65"
"247507","23","73","62","56","62","30","52"
"248019","23","62","59","64","63","33","59"
"258515","21","76","58","46","58","23","64"
"77524","18","69","38","50","49","62","62"
"274132","19","62","62","48","59","20","71"
"208852","30","67","59","58","64","53","66"
"279252","17","74","58","56","60","27","53"
"76245","18","61","63","52","59","29","56"
"257237","26","61","58","57","62","61","60"
"273622","29","78","55","57","59","53","64"
"276694","18","69","50","56","68","55","61"
"71895","19","66","57","62","61","57","62"
"277719","22","65","54","62","62","40","60"
"70104","26","50","23","33","53","62","68"
"271064","22","62","57","60","64","23","58"
"76760","17","71","46","54","67","48","69"
"255192","28","51","38","40","44","61","69"
"71897","17","61","30","47","56","62","60"
"73945","19","67","56","57","64","50","50"
"276697","19","73","60","54","65","35","50"
"263642","19","77","53","54","65","31","49"
"225498","27","78","45","55","60","58","68"
"263387","21","75","59","48","61","34","68"
"214747","31","63","47","61","64","57","63"
"261339","21","65","63","57","59","24","58"
"240604","25","72","44","54","60","56","61"
"181468","33","61","59","63","61","47","60"
"70109","25","53","47","55","57","58","67"
"273885","20","58","38","52","55","63","60"
"189917","35","63","62","65","60","33","57"
"263135","22","56","53","61","60","54","57"
"275167","21","59","64","51","59","22","56"
"278239","18","70","62","50","58","20","51"
"278751","19","54","32","40","44","62","63"
"223967","26","79","58","49","63","27","64"
"200928","31","53","62","61","57","55","75"
"72672","18","61","61","59","61","41","62"
"270560","21","73","57","54","62","24","53"
"276704","22","63","58","56","66","26","62"
"261088","20","78","34","53","59","55","58"
"77793","23","60","42","43","42","62","65"
"223969","28","67","58","60","63","56","63"
"70115","20","67","49","61","64","59","57"
"71907","17","75","60","48","60","19","59"
"270307","23","75","37","55","62","56","49"
"232675","27","62","26","43","50","60","61"
"242915","34","75","59","55","60","57","67"
"263141","21","65","22","31","34","64","58"
"70117","28","62","61","59","61","23","60"
"268773","27","67","57","62","65","47","53"
"77029","24","60","68","56","65","26","38"
"274405","18","71","55","60","64","58","64"
"235493","28","67","30","53","58","59","61"
"242661","26","83","59","50","59","21","70"
"263655","20","60","26","41","44","59","77"
"71911","19","71","58","53","64","34","52"
"76263","21","66","50","55","59","58","53"
"235240","32","61","62","59","59","37","61"
"258792","22","61","61","64","63","30","59"
"261352","25","65","57","59","61","50","54"
"277481","19","67","56","58","64","49","57"
"279529","18","60","32","51","58","59","58"
"264170","23","63","61","58","63","30","60"
"239594","22","65","59","58","64","48","56"
"243690","24","80","50","57","61","49","59"
"244458","27","62","61","59","67","35","56"
"248298","29","74","46","60","64","36","55"
"202731","34","47","54","58","56","60","64"
"275179","22","64","27","53","57","59","57"
"71404","21","54","28","36","36","62","68"
"75500","19","59","25","45","59","60","60"
"75756","18","65","34","41","52","61","63"
"221932","33","71","62","60","62","45","56"
"248300","28","78","58","52","57","31","73"
"74477","19","59","54","60","63","49","50"
"241646","24","83","61","51","64","35","59"
"254191","39","60","60","61","60","37","58"
"257775","25","78","49","51","58","55","74"
"74224","22","69","45","55","59","57","67"
"75248","18","66","57","61","62","54","63"
"261872","23","75","52","54","65","32","48"
"74993","19","69","36","48","68","58","54"
"221425","32","69","59","62","63","51","63"
"75250","19","65","60","58","63","35","53"
"77042","19","59","48","54","58","60","65"
"239858","34","67","37","54","59","56","70"
"261618","31","62","63","41","54","24","61"
"264691","25","71","54","54","63","53","64"
"73203","22","61","64","57","61","44","62"
"256499","23","67","27","41","50","62","63"
"277748","21","74","59","45","53","26","73"
"193268","34","73","52","61","66","50","59"
"74485","17","67","60","43","64","19","58"
"205813","31","59","43","54","55","59","72"
"73718","21","65","41","53","56","58","63"
"256246","25","69","61","55","61","37","64"
"72695","27","63","51","54","54","63","67"
"278007","20","73","37","54","58","55","70"
"234487","25","74","48","55","56","59","70"
"253943","23","65","48","56","56","58","65"
"70136","23","70","38","38","45","63","65"
"75256","19","85","54","53","65","33","56"
"75768","19","61","26","40","49","60","70"
"73209","22","72","59","50","64","33","43"
"231929","26","83","61","49","59","37","69"
"244985","24","82","51","55","63","53","57"
"77818","22","61","33","48","55","60","62"
"277754","20","73","41","56","63","56","57"
"74491","18","66","27","55","57","61","60"
"279035","18","63","62","48","61","24","50"
"279547","19","78","55","56","63","42","49"
"257789","22","69","55","55","65","32","56"
"76030","16","70","54","60","67","22","46"
"278014","22","52","31","38","40","64","63"
"261886","26","57","26","36","37","60","68"
"75263","19","62","55","60","62","45","50"
"215295","30","61","63","56","62","32","64"
"75264","18","74","60","53","64","27","46"
"74241","20","60","62","56","64","31","62"
"263938","21","80","34","49","61","58","66"
"74242","18","58","32","48","48","60","60"
"271618","19","67","49","55","58","56","62"
"76034","17","76","58","47","62","23","59"
"77058","18","69","60","46","59","21","64"
"275714","23","69","60","53","63","19","55"
"279042","19","69","57","59","63","34","53"
"73219","18","60","27","50","57","59","59"
"77827","20","69","56","54","62","26","55"
"277251","18","63","51","62","63","50","49"
"261123","21","63","46","56","55","57","57"
"263684","21","75","32","50","59","55","60"
"70916","25","64","29","55","57","58","65"
"74244","26","74","50","59","63","24","49"
"231172","27","58","59","61","60","38","59"
"76293","20","53","61","47","55","22","61"
"75782","17","62","61","54","58","21","62"
"274694","23","61","28","34","40","59","71"
"229126","34","43","41","48","47","58","75"
"267783","18","65","59","46","58","27","59"
"76295","21","70","46","60","60","35","51"
"209415","32","69","42","52","54","56","66"
"269320","22","65","50","56","60","56","61"
"271112","19","63","60","60","63","28","59"
"75528","18","85","51","51","66","26","37"
"276744","21","76","50","59","61","37","51"
"279048","19","64","33","45","44","62","60"
"269321","21","75","32","44","47","61","60"
"219657","28","60","57","56","60","45","58"
"76042","20","72","55","57","61","26","40"
"240650","24","71","54","57","65","38","49"
"275211","21","58","29","37","41","62","63"
"278283","17","69","60","48","65","21","52"
"74508","20","67","55","56","64","35","52"
"77836","20","66","54","51","59","57","52"
"278284","18","64","43","52","61","57","63"
"262671","24","70","40","58","63","53","55"
"278287","19","55","52","58","62","32","39"
"213007","30","68","58","57","68","28","42"
"213519","28","65","56","56","60","57","74"
"251151","22","69","59","52","61","21","53"
"72976","21","67","52","59","59","50","58"
"75280","19","66","56","64","66","47","52"
"277008","19","60","56","57","60","31","62"
"263186","23","76","58","53","63","30","55"
"268306","20","71","54","57","64","48","51"
"75026","23","68","40","56","48","57","64"
"70931","20","65","53","55","58","57","58"
"74003","19","60","61","46","60","22","56"
"75027","23","67","61","48","60","21","64"
"78099","19","66","56","58","56","58","62"
"279059","17","72","61","55","62","27","50"
"74004","20","66","47","58","62","53","54"
"75028","19","59","60","58","62","28","59"
"252181","23","69","35","48","57","58","64"
"77334","24","65","26","33","56","70","57"
"77590","17","69","45","51","57","56","63"
"272920","19","68","53","54","63","50","51"
"77080","20","68","58","59","61","56","58"
"278040","21","68","51","59","59","55","66"
"243736","34","62","59","63","62","31","57"
"76569","18","77","56","57","61","33","54"
"77081","23","71","58","55","58","25","46"
"77593","16","76","59","46","59","28","61"
"276249","21","74","56","56","60","50","56"
"244505","24","69","61","44","56","30","59"
"203034","33","59","56","58","61","51","61"
"77338","18","61","33","49","42","60","65"
"241690","24","61","46","56","57","56","60"
"262939","21","60","57","55","65","26","56"
"247067","29","60","60","53","60","36","57"
"247836","23","72","44","56","59","53","62"
"73501","18","64","35","49","54","61","74"
"271645","20","76","55","55","61","53","66"
"208925","33","57","52","61","60","56","63"
"74782","18","67","55","57","61","29","46"
"72991","17","58","57","67","63","22","63"
"270111","20","66","51","52","65","59","65"
"73759","19","61","32","39","44","61","67"
"277791","22","79","56","53","60","26","59"
"235551","29","69","42","58","58","55","55"
"269088","19","74","52","54","60","57","56"
"73504","16","73","51","52","69","20","55"
"230944","26","61","59","61","62","44","59"
"71457","20","64","53","53","66","23","60"
"269345","30","61","42","50","53","58","70"
"228385","27","60","59","58","61","34","59"
"265762","20","50","35","48","59","61","45"
"275234","25","56","62","41","54","22","65"
"240674","25","64","53","57","59","58","66"
"70947","19","67","57","44","59","24","65"
"279843","20","62","30","32","39","62","61"
"221475","31","56","55","58","55","62","69"
"276004","19","57","29","40","41","61","65"
"277284","26","65","58","56","58","24","59"
"277796","19","65","61","56","61","46","60"
"257060","23","61","60","41","58","25","64"
"270373","19","59","35","39","47","60","61"
"277285","19","87","52","46","66","23","48"
"225061","29","61","58","54","58","39","59"
"76070","17","61","50","54","61","59","56"
"227878","27","66","54","61","60","56","62"
"252966","23","69","52","57","65","33","40"
"255014","27","64","59","58","65","27","56"
"70951","19","63","25","42","45","61","62"
"268583","21","62","57","61","61","20","58"
"73767","18","75","54","56","59","56","65"
"73001","20","70","54","58","62","28","58"
"276777","23","62","57","55","63","39","55"
"70186","18","67","56","60","63","36","56"
"274730","21","59","57","59","60","25","61"
"75307","17","62","52","63","61","17","58"
"224555","30","62","58","55","61","36","58"
"241963","25","68","59","59","68","50","41"
"194091","32","60","59","61","63","48","54"
"73516","24","65","47","59","62","55","54"
"75564","21","70","55","57","60","27","45"
"224556","35","66","37","53","54","57","60"
"73005","19","56","61","50","56","29","65"
"73261","23","88","27","43","54","57","64"
"76845","18","60","57","63","60","40","62"
"77101","20","66","53","57","60","36","52"
"278573","17","81","56","61","63","47","55"
"236589","24","60","48","59","63","54","60"
"259629","21","77","58","51","56","29","67"
"73262","18","83","57","52","60","29","58"
"76846","20","58","61","44","52","25","67"
"274478","20","61","59","57","62","30","58"
"224558","31","52","39","51","52","59","71"
"227630","26","75","57","57","61","29","53"
"241454","24","85","59","52","58","29","71"
"72751","23","61","57","56","59","31","58"
"75311","17","70","44","55","61","35","43"
"276783","20","67","35","52","55","60","63"
"258351","22","62","56","56","61","17","63"
"70192","20","71","26","43","45","61","67"
"71216","20","60","25","37","43","60","67"
"271920","22","60","60","56","59","20","61"
"75824","17","69","31","43","42","60","64"
"278832","20","61","27","39","40","60","71"
"252464","24","81","59","46","58","28","59"
"71985","24","57","33","43","52","62","57"
"271921","20","53","28","38","42","61","69"
"275249","18","63","25","40","44","62","60"
"229169","27","66","43","54","57","57","64"
"278578","16","61","59","40","59","26","65"
"74035","20","63","60","48","59","23","52"
"77619","25","60","58","59","60","30","61"
"208180","31","71","60","52","59","29","62"
"271669","20","70","36","51","61","55","49"
"77365","17","66","53","57","59","45","60"
"265782","24","59","64","61","59","21","56"
"277814","18","62","60","59","62","25","60"
"260918","23","63","59","60","60","28","59"
"71735","18","70","56","56","63","44","57"
"269879","21","65","54","57","60","50","67"
"279863","19","68","56","61","61","51","56"
"240695","29","54","37","42","42","57","75"
"70968","18","71","51","59","60","51","53"
"77112","19","70","60","46","58","23","54"
"77368","20","57","60","51","60","25","51"
"197945","32","58","60","47","57","31","76"
"270137","23","65","58","45","59","35","62"
"194617","35","73","59","61","63","41","59"
"207418","34","52","56","57","58","59","61"
"77882","21","42","28","41","34","57","78"
"275258","21","69","40","52","61","55","59"
"269883","23","80","61","46","54","17","65"
"230971","27","61","59","56","61","46","59"
"232251","27","65","52","58","64","31","47"
"74556","18","70","40","48","59","59","51"
"271420","20","62","57","59","65","34","53"
"76860","25","63","22","40","51","60","64"
"275004","21","76","40","50","61","51","66"
"275261","18","65","27","47","52","60","66"
"278590","20","73","57","53","60","26","46"
"70975","19","66","26","39","41","62","58"
"75071","20","60","36","44","48","62","58"
"75839","19","66","42","55","59","56","64"
"275263","20","47","44","53","58","58","64"
"237375","27","64","58","44","55","33","80"
"260927","21","72","52","57","63","55","62"
"262208","19","75","57","55","61","53","62"
"260929","20","66","55","60","63","53","61"
"262722","23","72","30","44","49","56","73"
"275267","18","68","53","55","65","34","54"
"270660","27","58","59","59","60","54","61"
"277060","19","65","57","53","63","53","67"
"279877","21","67","61","53","64","29","36"
"272454","21","64","62","49","60","26","53"
"73287","22","58","25","33","34","61","67"
"276040","21","56","63","55","62","22","58"
"232264","27","72","50","57","60","45","66"
"232520","26","65","56","57","64","50","62"
"70985","19","54","33","50","51","61","61"
"267849","20","67","56","59","65","50","50"
"271433","18","67","56","58","62","44","43"
"276041","19","64","60","59","64","23","58"
"259401","21","80","54","53","67","44","54"
"278602","20","73","60","47","60","23","61"
"279882","18","72","58","58","68","39","47"
"76107","17","55","30","42","48","61","62"
"70220","18","69","58","53","63","50","66"
"279116","17","76","62","51","59","31","52"
"259404","19","60","59","57","60","33","57"
"75085","18","67","55","52","66","35","51"
"236365","27","75","49","53","59","54","65"
"243277","24","56","31","37","45","60","66"
"72270","21","59","42","56","58","57","66"
"78158","18","71","26","49","59","55","67"
"222798","32","65","58","58","63","56","66"
"76111","17","69","54","59","63","39","38"
"77135","23","58","57","44","55","22","65"
"77391","22","77","58","53","58","26","56"
"261455","19","74","55","45","62","22","58"
"75600","17","60","29","42","51","59","61"
"212560","29","59","59","56","60","48","59"
"278608","20","68","59","51","61","25","53"
"260176","24","73","51","53","61","57","66"
"266577","19","63","27","43","51","60","61"
"76625","19","78","58","54","60","25","61"
"208977","29","83","58","54","59","43","61"
"277585","18","67","29","46","45","60","63"
"225873","27","62","38","53","52","58","69"
"257617","23","84","53","49","63","26","53"
"245074","28","60","58","51","66","19","58"
"278099","26","58","61","61","64","36","60"
"258643","21","77","46","54","65","28","41"
"76116","16","65","31","43","53","60","63"
"73046","19","64","59","57","66","19","57"
"209750","29","61","58","59","61","42","60"
"76632","25","62","55","57","58","54","60"
"278872","19","60","67","56","61","21","55"
"245337","26","64","58","46","60","24","55"
"269146","19","61","60","55","62","36","58"
"74842","19","65","27","47","56","58","66"
"224602","31","70","43","53","57","55","64"
"252506","23","64","52","58","62","58","57"
"236379","26","57","55","58","60","57","67"
"71260","19","73","61","49","58","21","52"
"264029","26","75","27","45","55","57","52"
"264285","24","61","59","53","60","25","57"
"267869","24","62","61","45","59","26","57"
"74077","20","65","26","39","47","59","70"
"74333","17","64","43","52","58","59","62"
"73311","20","67","55","60","62","39","55"
"75615","17","74","38","52","63","51","45"
"77151","18","62","56","57","60","56","57"
"227679","27","54","52","59","58","54","66"
"252767","26","82","56","47","60","39","68"
"189791","34","61","60","49","58","24","53"
"73312","30","62","28","32","35","65","60"
"75872","17","78","46","56","60","53","51"
"76384","19","69","47","60","60","58","74"
"279648","20","66","31","43","47","60","64"
"260192","20","86","58","38","60","18","53"
"261472","20","60","58","57","62","25","59"
"198497","32","39","36","49","43","58","76"
"77153","20","67","49","60","59","29","48"
"70754","18","65","58","45","59","21","57"
"75106","20","63","60","63","60","24","58"
"252258","22","60","29","33","40","63","60"
"73315","23","61","62","46","56","22","61"
"228195","30","72","42","52","56","53","73"
"265829","22","67","52","58","54","56","69"
"77413","17","55","33","45","51","61","62"
"275557","29","71","30","49","55","57","62"
"225125","27","70","54","55","61","53","72"
"271462","21","77","45","53","57","55","60"
"224870","31","53","62","46","57","23","55"
"77415","16","75","37","54","64","59","61"
"76904","24","69","55","55","61","54","62"
"279656","23","74","58","55","61","26","48"
"257128","22","74","48","57","61","57","63"
"274537","24","51","24","38","36","60","71"
"271210","19","62","60","65","63","38","58"
"273770","19","59","54","64","63","44","53"
"74604","19","60","45","45","45","62","60"
"75116","20","66","51","54","60","56","57"
"77420","23","65","61","62","54","49","59"
"265581","21","65","45","58","57","56","61"
"74605","16","69","55","55","68","34","42"
"254317","24","63","24","44","45","60","65"
"260717","21","75","40","47","57","56","70"
"278894","19","73","38","54","63","56","57"
"238958","24","72","52","58","61","57","68"
"242286","26","76","58","49","61","32","64"
"73584","17","71","55","58","60","57","65"
"75120","28","64","52","57","59","51","51"
"192624","32","68","50","61","58","54","63"
"258416","24","73","49","56","61","27","51"
"264305","21","68","33","43","49","58","67"
"264817","25","58","59","57","60","30","59"
"268401","19","69","43","55","59","55","59"
"72305","18","71","51","54","66","25","44"
"227953","28","76","50","56","60","27","44"
"227954","26","38","56","59","56","56","57"
"74611","19","69","52","58","66","55","61"
"278899","19","62","23","48","51","60","62"
"262516","20","65","60","58","60","52","55"
"73332","22","59","59","62","61","24","66"
"75124","29","66","61","53","63","26","56"
"266870","23","54","32","41","49","61","64"
"274038","20","75","32","52","56","55","61"
"278134","20","79","54","54","62","26","55"
"263031","21","69","30","48","53","55","61"
"276087","21","57","62","62","61","17","61"
"221815","30","81","54","46","64","45","56"
"224631","30","75","41","56","63","62","68"
"77688","20","67","32","50","53","56","73"
"237176","24","61","59","58","61","30","57"
"243321","27","82","54","38","60","27","61"
"251257","32","75","55","57","61","51","63"
"76922","19","62","31","45","55","60","54"
"265595","20","70","59","60","74","34","41"
"201851","31","47","29","37","42","60","70"
"273787","21","65","48","59","60","51","63"
"276603","21","72","51","53","66","30","40"
"71548","20","71","60","40","59","18","51"
"263805","21","60","58","62","62","49","61"
"277117","19","60","61","57","60","22","57"
"257149","23","60","58","56","63","43","57"
"74878","17","71","37","45","49","57","70"
"251262","22","63","50","59","62","54","59"
"273535","22","73","46","53","61","55","58"
"77951","20","71","28","49","56","57","60"
"78719","19","72","38","48","59","56","51"
"70016","18","68","52","57","63","27","45"
"264065","20","69","52","57","65","53","56"
"73089","19","69","25","41","46","60","65"
"259713","22","71","47","54","63","41","50"
"272514","19","75","54","54","65","27","39"
"77954","25","69","42","47","57","56","54"
"227970","31","62","52","52","57","57","73"
"235650","27","79","51","59","59","54","57"
"70275","20","74","58","56","63","41","56"
"269187","18","72","32","46","54","57","73"
"258179","22","55","35","49","55","59","64"
"73092","21","78","58","53","61","31","59"
"272772","21","61","24","38","37","59","66"
"275076","24","60","33","47","59","57","57"
"262533","20","66","46","57","63","54","59"
"76933","18","76","23","34","37","62","70"
"274565","22","68","38","52","59","54","59"
"216453","29","71","48","57","61","56","62"
"240517","25","60","52","58","61","59","66"
"71046","23","61","26","42","49","60","64"
"276102","24","64","60","60","60","22","55"
"278662","20","42","24","34","41","60","69"
"279174","20","66","32","46","55","57","52"
"234374","29","67","46","61","60","54","68"
"187782","35","35","49","55","57","59","64"
"71815","20","61","32","43","41","61","61"
"74631","24","63","33","40","51","60","64"
"221831","31","64","56","57","62","43","59"
"252295","24","54","29","54","49","60","63"
"264584","21","82","61","53","63","30","42"
"201864","34","60","60","57","60","40","59"
"75400","21","68","60","53","62","29","53"
"273800","19","69","55","52","63","53","54"
"75401","20","70","61","50","60","38","53"
"247689","24","62","39","41","42","57","72"
"182409","35","45","56","59","60","57","70"
"266122","20","71","52","60","64","47","60"
"70026","19","75","59","48","61","26","54"
"75146","21","55","30","38","46","61","67"
"226186","34","58","45","53","56","58","74"
"264331","21","77","56","58","63","31","39"
"70539","18","60","59","41","57","24","63"
"270219","21","57","31","34","35","63","62"
"74635","19","72","60","48","60","24","56"
"200844","33","65","55","56","61","55","68"
"70284","26","61","56","54","62","20","63"
"73612","19","65","52","61","65","47","44"
"278156","20","70","57","55","62","45","59"
"259724","26","72","50","55","64","54","55"
"261260","35","59","60","60","61","27","59"
"71309","28","61","35","45","48","60","65"
"241037","25","67","59","62","63","56","45"
"70030","20","72","55","57","62","46","64"
"268430","21","71","26","47","53","56","60"
"74638","18","67","62","55","63","22","43"
"71055","18","59","54","56","65","17","59"
"269199","21","55","62","47","60","24","43"
"272784","22","63","35","39","39","62","67"
"273552","21","61","31","34","43","61","67"
"222096","26","59","58","61","62","56","60"
"255632","29","48","50","38","46","58","75"
"245649","24","71","54","55","60","52","58"
"72338","18","66","43","58","62","39","62"
"72594","21","61","43","55","54","57","66"
"259730","26","60","31","43","34","58","69"
"71059","25","64","57","59","59","42","57"
"219795","28","60","59","57","62","44","58"
"266388","23","56","29","36","39","59","69"
"187796","34","53","60","52","61","37","72"
"259476","21","80","58","49","60","40","71"
"70037","17","64","56","59","62","44","55"
"76949","22","66","29","48","57","60","63"
"193173","33","51","58","59","60","59","69"
"73622","21","62","23","36","44","60","65"
"74134","17","68","49","61","67","48","51"
"246166","24","61","61","60","60","21","60"
"74135","20","69","55","50","62","25","43"
"253079","23","54","31","46","48","57","74"
"203416","31","55","60","50","57","25","73"
"269976","19","67","58","59","64","39","50"
"73624","17","56","51","59","61","57","57"
"247448","30","58","51","50","70","21","60"
"258200","23","63","54","66","59","27","61"
"71321","20","65","33","51","57","56","57"
"73369","24","59","59","42","58","36","65"
